3.605134410000000039e-02,0,9.293787180000000550e-03
3.996788710000000189e-02,0,6.305437539999999251e-03
2.927664480000000125e-02,0,1.009846659999999972e-02
3.273746000000000295e-02,0,1.325498610000000119e-02
2.735397779999999834e-02,0,1.193134770000000081e-02
2.653773870000000062e-02,0,1.637240870000000043e-02
2.382590249999999923e-02,0,1.228818199999999992e-02
4.660191009999999773e-02,0,9.734974240000001180e-03
1.828450519999999871e-02,0,1.183764820000000016e-02
4.088809709999999958e-02,0,1.289496480000000035e-02
1.797467100000000109e-02,0,1.265688709999999995e-02
4.793721809999999806e-02,0,1.313132229999999963e-02
1.731015740000000150e-02,0,1.355890560000000064e-02
5.405663330000000377e-02,0,1.330513969999999949e-02
1.689111999999999905e-02,0,1.535250149999999904e-02
3.431618210000000196e-02,0,1.722360029999999917e-02
1.539021540000000063e-02,0,1.727663169999999956e-02
4.284608360000000116e-02,0,1.629121420000000098e-02
1.739021389999999972e-02,0,2.052099820000000130e-02
1.555799509999999941e-02,0,2.024189200000000091e-02
4.157966379999999962e-02,0,5.391870739999999884e-01
4.575167599999999807e-02,0,5.362982149999999670e-01
5.722280960000000055e-02,0,5.202882289999999355e-01
1.422549640000000115e-01,0,4.387537240000000116e-01
1.532525269999999995e-01,0,4.302388129999999977e-01
1.020612419999999965e-01,0,4.844770729999999803e-01
4.684082049999999803e-02,0,5.386198159999999735e-01
1.901989280000000171e-01,0,3.971392810000000106e-01
4.612313209999999858e-02,0,5.407389400000000013e-01
2.376905079999999948e-01,0,3.514532450000000252e-01
4.784871269999999704e-02,0,5.378220679999999865e-01
1.669216159999999949e-01,0,4.172366860000000233e-01
1.230036909999999983e-01,0,4.612458349999999929e-01
2.695827479999999832e-01,0,3.240597550000000049e-01
1.498525890000000083e-01,0,4.352650339999999951e-01
2.512946429999999842e-01,0,3.394803110000000346e-01
1.102907959999999965e-01,0,4.751437010000000294e-01
2.099643800000000060e-01,0,3.799205720000000119e-01
2.146337779999999973e-01,0,3.784663079999999735e-01
2.671697439999999868e-01,0,3.280585410000000368e-01
2.369927169999999916e-01,0,3.544228370000000461e-01
2.254329169999999827e-01,0,3.654924629999999897e-01
2.341536580000000145e-01,0,3.638023439999999997e-01
2.580065730000000168e-01,0,3.305594030000000294e-01
2.600136100000000061e-01,0,3.334110080000000087e-01
2.691734430000000122e-01,0,3.338786659999999906e-01
2.582804559999999916e-01,0,3.395138079999999725e-01
2.631013099999999771e-01,0,3.433968720000000197e-01
2.531020050000000188e-01,0,3.479353490000000049e-01
2.675893599999999983e-01,0,3.321389560000000407e-01
2.448710199999999948e-01,0,3.579902349999999900e-01
2.589362259999999916e-01,0,3.441675010000000423e-01
2.416083219999999865e-01,0,3.620491920000000197e-01
2.534460719999999667e-01,0,3.562853929999999503e-01
2.205087389999999814e-01,0,3.836201129999999848e-01
2.528108059999999990e-01,0,3.535015289999999810e-01
2.183514980000000050e-01,0,3.866624829999999458e-01
2.645888630000000075e-01,0,3.353644010000000342e-01
2.146963919999999859e-01,0,3.900630770000000358e-01
2.497918749999999966e-01,0,3.544226879999999857e-01
2.167547489999999966e-01,0,3.898777070000000178e-01
2.580219510000000271e-01,0,3.465179500000000190e-01
2.128071489999999732e-01,0,3.972823320000000158e-01
2.340284730000000146e-01,0,3.711957629999999564e-01
2.079212810000000133e-01,0,4.039652049999999939e-01
2.287600929999999977e-01,0,3.804052470000000574e-01
2.042586949999999901e-01,0,4.081202449999999926e-01
2.315022200000000085e-01,0,3.775513170000000529e-01
2.007215470000000002e-01,0,4.106957609999999925e-01
2.275398519999999869e-01,0,3.832466299999999770e-01
1.855745910000000110e-01,0,4.161098599999999981e-01
2.163805219999999918e-01,0,3.955872950000000055e-01
1.670036910000000097e-01,0,4.352861939999999596e-01
2.101778980000000019e-01,0,4.058162870000000533e-01
1.227813660000000029e-01,0,4.653110209999999913e-01
1.574461309999999892e-01,0,4.405204060000000310e-01
1.098926439999999977e-01,0,4.826632439999999913e-01
1.563039119999999893e-01,0,4.419398010000000210e-01
1.682625710000000274e-01,0,4.270643889999999887e-01
1.078412460000000017e-01,0,4.866507350000000010e-01
1.436287759999999858e-01,0,4.478594660000000394e-01
1.088395939999999978e-01,0,4.872705639999999616e-01
1.069562959999999924e-01,0,4.834466279999999894e-01
8.414471150000001065e-02,0,5.030407310000000187e-01
7.907797400000000920e-02,0,5.053988099999999761e-01
1.849572360000000248e-01,0,4.190864559999999961e-01
